,Return
2016-11-28,-7.631689013593184
2016-12-05,-8.70986299514924
2016-12-12,-8.754994732670335
2016-12-19,-8.80178181259529
2016-12-26,-10.108087917591362
2017-01-02,-8.751960605624191
2017-01-09,-7.650871921628063
2017-01-16,-6.852447675811433
2017-01-23,-7.0540126555241
2017-01-30,-6.020849601511146
2017-02-06,-6.139834898187749
2017-02-13,-6.3514675846130135
2017-02-20,-4.271851786472347
2017-02-27,-5.5023538806691255
2017-03-06,-5.373347106109722
2017-03-13,-5.996956078624598
2017-03-20,-6.32385659633684
2017-03-27,-6.1068278186723575
2017-04-03,-6.67373285872665
2017-04-10,-6.939918783440269
2017-04-17,-7.72715569681412
2017-04-24,-7.224814045908154
2017-05-01,-6.699098944332387
2017-05-08,-5.560043158699833
2017-05-15,-3.7511763856916422
2017-05-22,-7.085920127687938
2017-05-29,-6.242932144655345
2017-06-05,-7.118821417005123
2017-06-12,-8.31663456043131
2017-06-19,-8.468136993670026
2017-06-26,-8.61938651951437
2017-07-03,-8.121420590145314
2017-07-10,-8.382927161469299
2017-07-17,-7.122013136568547
2017-07-24,-7.043855954816428
2017-07-31,-6.793225486093481
2017-08-07,-6.780202442749073
2017-08-14,-6.3547232447722655
2017-08-21,-6.295266187466124
2017-08-28,-5.215351735155637
2017-09-04,-4.539520412030248
2017-09-11,-4.427633602742127
2017-09-18,-2.0738774805069458
2017-09-25,-1.2042973133723835
2017-10-02,-4.853953009371338
2017-10-09,-4.388283141821282
2017-10-16,-3.745807723732211
2017-10-23,-4.40362917984973
2017-10-30,-4.735513316109816
2017-11-06,-5.966571982328693
2017-11-13,-6.688866589182717
2017-11-20,-5.702624081878429
2017-11-27,-5.763503955085082
2017-12-04,-5.974646836762313
2017-12-11,-5.635284423885009
2017-12-18,-5.59476894052289
2017-12-25,-4.433735750793608
2018-01-01,-3.788734185441523
2018-01-08,-2.6518610777911187
2018-01-15,-2.193956498163891
2018-01-22,-0.19226443900987755
2018-01-29,1.0768142803657605
2018-02-05,0.8929606159790113
2018-02-12,-0.7692155801717362
2018-02-19,1.2817855047194364
2018-02-26,1.4349181411594607
2018-03-05,2.2094969985640924
2018-03-12,3.4582313399891382
2018-03-19,3.318764636810142
2018-03-26,2.439161817241121
2018-04-02,2.8550489887663084
2018-04-09,1.8352493552414337
2018-04-16,1.896296391883938
2018-04-23,2.760629068724477
2018-04-30,2.722929570194575
2018-05-07,-0.9877573920335632
2018-05-14,-0.7176479708902688
2018-05-21,-3.0675490261172422
2018-05-28,-3.029134322601073
2018-06-04,-3.486908670301732
2018-06-11,-5.228155310882546
2018-06-18,-6.328952048540793
2018-06-25,-6.26094854823315
2018-07-02,-6.009228264179394
2018-07-09,-4.784961140359252
2018-07-16,-3.9497988688883128
2018-07-23,-2.88962036923306
2018-07-30,-2.847219565738076
2018-08-06,-2.7112065113294985
2018-08-13,-3.996732359795389
2018-08-20,-3.4281387142481665
2018-08-27,-3.1140994012468424
2018-09-03,-3.094634616408142
2018-09-10,-2.509764597562538
2018-09-17,-2.6241292806317396
2018-09-24,-1.5976434812208653
2018-10-01,-1.3746556748460799
2018-10-08,-2.834481555221037
2018-10-15,-3.7733450284387504
2018-10-22,-3.101674663653012
2018-10-29,-4.608296862853165
2018-11-05,-0.6904825771348588
2018-11-12,-1.156315205346122
2018-11-19,-0.43139246672755294
2018-11-26,-1.25702630661054
2018-12-03,0.49808971930867574
2018-12-10,0.9163994728561817
2018-12-17,0.5659308438555217
2018-12-24,-0.5155743813303977
2018-12-31,0.183560907165632
2019-01-07,0.21257652291972137
2019-01-14,2.164971849443853
2019-01-21,3.2437504943546207
2019-01-28,3.408767471824812
2019-02-04,4.569343941014203
2019-02-11,3.907149683813881
2019-02-18,4.873500449280471
2019-02-25,4.098503638576789
2019-03-04,2.280688811424427
2019-03-11,2.011799542340668
2019-03-18,3.1051887371705953
2019-03-25,1.8387368838176616
2019-04-01,2.3432475118305667
2019-04-08,3.538101587802119
2019-04-15,3.2941101953838574
2019-04-22,3.1507649557579818
2019-04-29,4.146313753951787
2019-05-06,3.074943289640032
2019-05-13,3.650007307475751
2019-05-20,3.3084941154103014
2019-05-27,4.010336418958876
2019-06-03,5.098910516939802
2019-06-10,4.830627733695009
2019-06-17,4.315620990979227
2019-06-24,5.610799213275004
2019-07-01,6.461074567047154
2019-07-08,9.481868290543206
2019-07-15,9.13507470651103
2019-07-22,9.594770418186915
2019-07-29,9.88729342684951
2019-08-05,10.421214433432834
2019-08-12,11.852336303352756
2019-08-19,10.032880309986894
2019-08-26,10.376944198160247
2019-09-02,11.217113966573974
2019-09-09,10.526856277204665
